Unnamed: 0,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
386,"April 13, 2020",Pennsylvania,Philadelphia,3621 Kensington Ave,1,2,http://www.gunviolencearchive.org/incident/1657854,https://www.nbcphiladelphia.com/news/local/2-shootings-in-2-philly-neighborhoods-leave-2-men-dead-and-2-hurt/2361376/
387,"April 13, 2020",Texas,Austin,Waller St and Haskell St,0,1,http://www.gunviolencearchive.org/incident/1658838,https://www.kxan.com/news/crime/man-shot-at-short-term-rental-home-in-east-austin/
388,"April 13, 2020",Colorado,Wheat Ridge,Chase St and 33rd Ave,1,0,http://www.gunviolencearchive.org/incident/1657869,https://www.thedenverchannel.com/news/crime/5-people-charged-in-april-shooting-death-of-17-year-old-nimijah-pimentel-in-wheat-ridge
389,"April 13, 2020",California,Oakland,School St and Pleitner Ave,1,0,http://www.gunviolencearchive.org/incident/1658162,https://www.eastbaytimes.com/2020/04/15/man-fatally-shot-in-oakland-on-monday-is-identified/
390,"April 13, 2020",California,Bakersfield,2900 block of Taft Hwy,1,0,http://www.gunviolencearchive.org/incident/1659598,https://www.bakersfield.com/news/breaking/coroner-identifies-lamont-man-shot-and-killed-monday-in-bakersfield/article_a607390e-7f77-11ea-b272-d7851808af58.html
391,"April 13, 2020",Maryland,Lexington Park,Mako Way,0,0,http://www.gunviolencearchive.org/incident/1658257,https://news.maryland.gov/msp/2020/04/13/troopers-investigate-shooting-at-residence-in-lexington-park/
392,"April 13, 2020",Texas,Carrollton,1240 W Trinity Mills Rd,0,1,http://www.gunviolencearchive.org/incident/1658877,https://www.dallasnews.com/news/2020/04/14/suspect-arrested-after-firing-shots-at-grand-prairie-officer-police-say/
393,"April 13, 2020",Texas,Grand Prairie,I-20 Frontage Rd,0,0,http://www.gunviolencearchive.org/incident/1658880,https://www.dallasnews.com/news/2020/04/14/suspect-arrested-after-firing-shots-at-grand-prairie-officer-police-say/
394,"April 13, 2020",New York,Brooklyn,330 Dumont Ave,1,0,http://www.gunviolencearchive.org/incident/1658290,https://www.nydailynews.com/new-york/nyc-crime/ny-brooklyn-man-murdered-shot-dead-fight-shamar-davis-20200415-saxd23lvwnbhnnazcjcmv2m374-story.html
395,"April 16, 2020",Indiana,Gary,2200 block of Georgia St,0,1,http://www.gunviolencearchive.org/incident/1661308,https://www.nwitimes.com/news/16-year-old-gunshot-victim-tells-police-he-was-on-porch-when-hit-by-multiple/article_c3dbdbc1-1ee5-53a6-9f2f-56c9289485ca.html
396,"April 16, 2020",North Carolina,Macon (county),,0,1,http://www.gunviolencearchive.org/incident/1660791,https://www.foxcarolina.com/news/deputies-macon-co-teen-likely-accidentally-shot-himself-father-drove-to-school-for-help/article_e8c2b762-8005-11ea-9c2a-2bc0128fdd08.html
397,"April 16, 2020",Kentucky,Louisville,1700 block of LaFayette Dr,0,1,http://www.gunviolencearchive.org/incident/1660057,https://www.wave3.com/2020/04/16/shooting-jacobs-neighborhood-leaves-injured/
398,"April 16, 2020",Virginia,Virginia Beach,2400 block of Indian River Rd,0,2,http://www.gunviolencearchive.org/incident/1660249,https://www.wtkr.com/news/man-woman-injured-after-domestic-incident-barricade-situation-in-virginia-beach
399,"April 16, 2020",Indiana,Hanover,4700 block of S Hanover Saluda Rd,0,1,http://www.gunviolencearchive.org/incident/1661320,https://madisoncourier.com/Content/News/News/Article/Sheriff-s-office-arrests-man-in-connection-with-stray-bullet/178/961/119185
400,"April 16, 2020",Texas,Lubbock,2600 block of Regis St,1,0,http://www.gunviolencearchive.org/incident/1660326,https://www.lubbockonline.com/news/20200417/law-enforcement-identifies-victim-in-thursday-shooting
401,"April 16, 2020",Georgia,Savannah,2600 Block of Pate St,1,0,http://www.gunviolencearchive.org/incident/1660745,https://www.wsav.com/crime-safety/savannah-police-u-s-marshals-arrest-suspect-in-aprils-pate-street-homicide/
402,"April 16, 2020",Tennessee,Knoxville,Anita Dr and Cottrell St,0,0,http://www.gunviolencearchive.org/incident/1660038,https://www.wymt.com/content/news/Two-arrested-after-North-Knoxville-chase-569736041.html
403,"April 16, 2020",Montana,Phillipsburg,3830 MT-1,1,0,http://www.gunviolencearchive.org/incident/1660432,https://nbcmontana.com/news/local/missoula-man-identified-as-deceased-in-officer-involved-shooting
404,"April 16, 2020",Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,http://www.gunviolencearchive.org/incident/1659862,https://www.inquirer.com/news/septa-bus-shooting-teenagers-security-guard-larry-krasner-self-defense-20200512.html
405,"April 16, 2020",Illinois,Chicago,2900 block of W Harrison St,0,1,http://www.gunviolencearchive.org/incident/1660078,https://www.chicagotribune.com/news/breaking/ct-chicago-violence-shootings-20200416-lhg5qdsavrfxhnd6ri574gsexa-story.html
406,"April 16, 2020",Louisiana,New Orleans,Harmony St and Lasalle St,1,0,http://www.gunviolencearchive.org/incident/1660354,https://uptownmessenger.com/2020/04/man-shot-to-death-at-lasalle-and-harmony/
407,"April 16, 2020",Pennsylvania,New Freedom,40 S Constitution Ave,3,0,http://www.gunviolencearchive.org/incident/1660472,https://www.ydr.com/story/news/2020/04/17/double-murder-suicide-discovered-inside-new-freedom-home-thursday/5150701002/
408,"April 16, 2020",Texas,Copperas Cove,100 block of Cedar Grove Loop,0,0,http://www.gunviolencearchive.org/incident/1661945,https://kdhnews.com/news/crime/police-reports-for-killeen-harker-heights-copperas-cove-and-lampasas/article_c073238a-80fc-11ea-977b-676dcc052b86.html
409,"April 16, 2020",South Carolina,Ridgeville,La Dolce Ave,0,0,http://www.gunviolencearchive.org/incident/1663352,https://www.wsav.com/crime-safety/sc-deputies-arrest-3-seize-guns-and-drugs-after-hearing-shots-fired/
410,"April 16, 2020",Texas,Edinburg,5403 Mountain View Ln E,2,0,http://www.gunviolencearchive.org/incident/1660827,https://www.krgv.com/news/autopsies-rules-edinburg-investigation-as-murder-suicide/
411,"April 16, 2020",Michigan,Detroit,Livernois and Army St,1,0,http://www.gunviolencearchive.org/incident/1660112,https://www.clickondetroit.com/news/local/2020/04/17/27-year-old-man-injured-in-drive-by-shooting-on-detroits-east-side-police-say/
412,"April 16, 2020",California,Oceanside,Sycamore Lane and Pala Temecula Rd,0,1,http://www.gunviolencearchive.org/incident/1660760,https://fox5sandiego.com/news/teenage-girl-shot-on-pala-indian-reservation-2-boys-arrested/
413,"April 16, 2020",Florida,Avon Park,1200 block of Memorial Dr,1,0,http://www.gunviolencearchive.org/incident/1662531,https://www.midfloridanewspapers.com/highlands_news-sun/spd-investigating-shooting-14th-in-county-for-2020/article_3330c546-243e-11eb-ad01-0bb45b806260.html?fbclid=IwAR37Id5MtnzHxNB-t_3XD6hBeuRsIoPoV98F3f4b9r6dvElzDvgFW8TT2Pc
414,"April 16, 2020",Michigan,Detroit,Appoline St and Margareta Ave,0,1,http://www.gunviolencearchive.org/incident/1660731,https://www.clickondetroit.com/news/local/2020/04/17/detroit-police-seek-2-men-in-connection-with-shooting-on-citys-west-side/
415,"April 16, 2020",Illinois,Champaign,W Springfield Ave and S Country Fair Dr,0,1,http://www.gunviolencearchive.org/incident/1660841,https://www.news-gazette.com/news/police-investigating-possible-connection-between-champaign-shootings/article_1318e14b-04f5-5f60-a5ee-a2d1457ad431.html
416,"April 16, 2020",Connecticut,Waterbury,46 Lounsbury St,0,0,http://www.gunviolencearchive.org/incident/1729125,https://www.rep-am.com/local/localnews/2020/07/08/waterbury-police-arrest-teen-linked-to-multiple-shootings/
417,"April 16, 2020",New York,Bronx,E 229th St and White Plains Rd,0,0,http://www.gunviolencearchive.org/incident/1660094,https://twitter.com/NYC_Alerts911/status/1250914269903884289
418,"April 16, 2020",New Hampshire,Manchester,73 Brockton St,1,0,http://www.gunviolencearchive.org/incident/1660443,https://manchesterinklink.com/ag-victim-identified-in-brockton-street-shooting-death-ruled-a-homicide/
419,"April 16, 2020",Texas,Killeen,2200 block of Lazy Ridge Dr,0,0,http://www.gunviolencearchive.org/incident/1661939,https://www.kxxv.com/your-hometown/bell-county/killeen-man-arrested-after-pointing-a-gun-at-officers
420,"April 17, 2020",Alabama,Birmingham,2400 block of 9th Ave S,1,0,http://www.gunviolencearchive.org/incident/1660678,https://www.al.com/news/2020/04/i-was-so-proud-of-my-son-man-killed-in-birmingham-shootout-while-bringing-woman-rent-money.html
421,"April 17, 2020",California,Los Angeles (East Los Angeles),500 block of S Woods Ave,1,0,http://www.gunviolencearchive.org/incident/1660593,https://mynewsla.com/crime/2020/04/18/coroner-identifies-man-31-found-shot-dead-in-a-rear-yard-in-east-los-angeles/
422,"April 17, 2020",California,North Hollywood,11000 block of Aqua Vista St,3,0,http://www.gunviolencearchive.org/incident/1661176,https://www.dailynews.com/2020/04/18/3-dead-in-north-hollywood-shooting/
423,"April 17, 2020",Nebraska,Kearney,600 E 23rd St,0,0,http://www.gunviolencearchive.org/incident/1663344,https://krvn.com/regional-news/barricaded-subject-with-firearm-at-emerson-place-apartments/
424,"April 17, 2020",Colorado,Longmont,Co Rd 7 and Co Rd 28,0,0,http://www.gunviolencearchive.org/incident/1660696,https://www.coloradoan.com/story/news/local/2020/04/17/fort-collins-man-arrested-suspicion-reckless-shooting-vehicle/5153450002/
425,"April 17, 2020",Missouri,Columbia,5400 block of Baseline Pl,0,0,http://www.gunviolencearchive.org/incident/1662706,https://www.columbiamissourian.com/news/local/man-arrested-in-domestic-assault-involving-firearms/article_a6a78a94-8314-11ea-8d37-2f97c46921c7.html
426,"April 17, 2020",Texas,Killeen,8th St and Dunn Ave,0,0,http://www.gunviolencearchive.org/incident/1661936,https://www.kwtx.com/content/news/Officers-respond-to-report-of-gunfire-find-AK-style-rifle-shell-casings-569742971.html
427,"April 17, 2020",Michigan,Detroit,E McNichols Rd and Gunston Ave,0,1,http://www.gunviolencearchive.org/incident/1660834,https://www.clickondetroit.com/news/local/2020/04/17/27-year-old-man-injured-in-drive-by-shooting-on-detroits-east-side-police-say/
428,"April 17, 2020",Texas,Killeen,300 block of E Dean Ave,0,0,http://www.gunviolencearchive.org/incident/1661951,https://kdhnews.com/news/local/fridays-police-reports-for-killeen-cove-heights-and-lampasas/article_84efa802-816e-11ea-9123-1f35414cb890.html
429,"April 17, 2020",Alabama,Dadeville,200 block of N Barrett St,2,0,http://www.gunviolencearchive.org/incident/1661367,https://www.oanow.com/news/local/suspect-charged-in-friday-homicides/article_2b7c5ef7-777f-5b62-b086-6b995e79e74d.html
430,"April 17, 2020",Texas,Killeen,S W S Young Dr and Terrace Dr,0,0,http://www.gunviolencearchive.org/incident/1661956,https://kdhnews.com/news/local/fridays-police-reports-for-killeen-cove-heights-and-lampasas/article_84efa802-816e-11ea-9123-1f35414cb890.html
431,"April 17, 2020",Maryland,Prince Frederick,300 block of Serenity Ct,0,0,http://www.gunviolencearchive.org/incident/1661620,https://www.somdnews.com/recorder/crime_and_courts/pair-arrested-and-charged-with-attempted-murder/article_c5c210f7-6d65-5503-abc8-0b1457458187.html/
432,"April 17, 2020",Florida,Cocoa,1416 Walter St,1,0,http://www.gunviolencearchive.org/incident/1660858,https://www.clickorlando.com/news/local/2020/04/17/brevard-county-man-accused-of-fatally-shooting-wife-during-argument/
433,"April 17, 2020",Kentucky,Louisville,600 block of N 26th St,0,0,http://www.gunviolencearchive.org/incident/1660861,https://www.wdrb.com/news/lmpd-fbi-recover-heroin-cocaine-guns-14-000-worth-of-meth-from-portland-neighborhood-home/article_38d0ba3a-80e0-11ea-80bb-5395b77f9394.html
434,"April 17, 2020",North Carolina,Winston Salem,3890 Old Vineyard Rd,0,1,http://www.gunviolencearchive.org/incident/1660871,https://myfox8.com/news/teen-taken-to-hospital-after-shooting-in-winston-salem-police-say/
435,"April 17, 2020",Maryland,Westminster,3500 block of Littlestown Pike,0,0,http://www.gunviolencearchive.org/incident/1677307,https://www.baltimoresun.com/maryland/carroll/news/crime/cc-shooting-vehicle-westminster-20200511-gp2idrxlwja6bcsdptx63xmmay-story.html
436,"April 17, 2020",Missouri,Kingdom City,,1,0,http://www.gunviolencearchive.org/incident/1660734,https://abc17news.com/news/callaway/2020/04/17/man-shot-dead-in-callaway-county/
437,"April 17, 2020",Louisiana,Covington,,0,0,http://www.gunviolencearchive.org/incident/1700999,https://actionnews17.com/crime/two-charged-with-burglary-at-local-gun-store
438,"April 17, 2020",Virginia,Petersburg,25 S Crater Rd,0,0,http://www.gunviolencearchive.org/incident/1662650,https://www.wtvr.com/news/local-news/man-arrested-for-shooting-out-window-at-petersburg-hotel
439,"April 17, 2020",Missouri,Grandview,13100 block of 15th St,1,0,http://www.gunviolencearchive.org/incident/1660538,https://fox4kc.com/news/only-21-father-mourns-daughter-found-dead-in-car-in-grandview/
440,"April 17, 2020",New York,New City,W Burda Pl,0,1,http://www.gunviolencearchive.org/incident/1661988,https://www.lohud.com/story/news/local/rockland/clarkstown/2020/04/17/clarkstown-man-shot-and-drives-hospital-police-search-shooter/5154179002/
441,"April 17, 2020",West Virginia,Harpers Ferry,,0,1,http://www.gunviolencearchive.org/incident/1661393,https://www.journal-news.net/journal-news/police-looking-for-for-suspect-in-harpers-ferry-shooting/article_a586dcfc-5f2d-58e9-8a9b-28240a1aa57a.html
442,"April 17, 2020",South Carolina,Orangeburg,Pineland St,0,1,http://www.gunviolencearchive.org/incident/1663402,https://thetandd.com/news/local/crime-and-courts/orangeburg-county-sheriff-s-office-vance-man-shot-during-walk-through-woods/article_b3058ede-f774-5b66-8e47-eb00767619cf.html
443,"April 17, 2020",Tennessee,Nashville,N 5th St,0,0,http://www.gunviolencearchive.org/incident/1660883,https://www.wsmv.com/news/davidson_county/convicted-felon-arrested-after-being-caught-with-stolen-guns-drugs/article_3de0dd02-80ea-11ea-9a50-535145d448ea.html
444,"April 17, 2020",Alabama,Mobile,1200 block of Skipper Dr,0,0,http://www.gunviolencearchive.org/incident/1664088,https://www.fox10tv.com/news/mobile_county/2-brothers-wanted-by-mpd-after-firing-shots-at-father/article_b0d82bee-84c3-11ea-8318-5f93737950c9.html
445,"April 16, 2020",Illinois,Champaign,2500 block of W John St,0,1,http://www.gunviolencearchive.org/incident/1660851,https://www.news-gazette.com/news/local/courts-police-fire/man-charged-after-allegedly-returning-fire/article_463472d6-b67d-5275-9f51-9c3335bda963.html
446,"April 16, 2020",Illinois,Chicago,800 block of W Dickens Ave,0,0,http://www.gunviolencearchive.org/incident/1661389,https://cwbchicago.com/2020/04/shot-fired-no-one-injured-during-apparent-robbery-attempt-in-lincoln-park.html
447,"April 16, 2020",Nevada,Las Vegas,7325 S Jones Blvd,1,0,http://www.gunviolencearchive.org/incident/1660566,https://www.8newsnow.com/news/local-news/police-investigating-shooting-near-jones-warm-springs/
448,"April 16, 2020",Tennessee,Nashville,Willow Trace Ct,0,0,http://www.gunviolencearchive.org/incident/1660876,https://www.wsmv.com/news/two-juveniles-arrested-with-stolen-guns-truck/article_22e7e9d6-80e1-11ea-ab27-f740d221e8bd.html
449,"April 16, 2020",Florida,Boynton Beach,2821 S Federal Hwy,0,2,http://www.gunviolencearchive.org/incident/1660124,https://cbs12.com/news/local/swat-situation-in-delray-beach
450,"April 16, 2020",Washington,Renton,11900 block of SE 175th St,0,1,http://www.gunviolencearchive.org/incident/1660885,https://www.seattletimes.com/seattle-news/crime/woman-shot-in-renton-taken-to-hospital/
451,"April 16, 2020",Michigan,Battle Creek,420 W Michigan Ave,0,0,http://www.gunviolencearchive.org/incident/1661429,https://www.battlecreekenquirer.com/story/news/2020/04/17/police-fire-five-arrested-gun-charges/5153869002/
452,"April 16, 2020",Georgia,Atlanta,,0,1,http://www.gunviolencearchive.org/incident/1660149,https://www.cbs46.com/news/man-shot-while-in-a-vehicle-with-friends-friends-later-detained-by-police-at-another/article_1eecf80e-7fb9-11ea-a26c-a7d0236790ce.html
453,"April 16, 2020",Idaho,Nampa,1523 W Bonneville Ct,1,0,http://www.gunviolencearchive.org/incident/1668178,https://people.com/human-interest/youtube-star-steve-cash-cause-of-death-revealed/
454,"April 16, 2020",Florida,Mc David (Walnut Hill),S Hwy 99,0,0,http://www.gunviolencearchive.org/incident/1660168,https://www.wkrg.com/local-news/ecso-florida-man-gets-drunk-fires-ak-47-at-two-women/
455,"April 16, 2020",Illinois,Mount Vernon,1116 S 26th St,0,0,http://www.gunviolencearchive.org/incident/1660895,https://www.wmix94.com/2020/04/17/mt-vernon-residents-arrested-for-gun-and-drug-charges/
456,"April 16, 2020",North Carolina,Goldsboro,800 block of Olivia Ln,0,1,http://www.gunviolencearchive.org/incident/1660800,https://www.wral.com/goldsboro-man-charged-with-attempted-murder-in-april-16-shooting/19065775/
457,"April 16, 2020",Pennsylvania,Pittsburgh (Brentwood),3100 block of Clermont Ave,0,0,http://www.gunviolencearchive.org/incident/1660184,https://www.post-gazette.com/news/crime-courts/2020/04/16/Brentwood-shooting-gun-battle-under-investigation-clermont-avenue/stories/202004160155
